id,state,body,address,level,type,statement_content,target_1,target_2,target_3,target_4,target_5,prohibited_1,prohibited_2,prohibited_3,prohibited_4,required_1,required_2,required_3,trigger_1,trigger_2,trigger_3,trigger_4,trigger_5,trigger_6,trigger_7,enforcement_1,enforcement_2,enforcement_3,category,bill,related,date_intro,date_adopted,date_checked,progress,url_source,url_text
CO-5,CO,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Race or ethnicity, sex & more",House Bill 1206,,2/8/22,,6/15/22,Expired or Withdrawn,https://leg.colorado.gov/bills/hb22-1206,https://leg.colorado.gov/sites/default/files/documents/2022A/bills/2022a_1206_01.pdf
CO-6,CO,Montezuma Cortez School District RE-1,"400 North Elm Cortez, CO 81321",LocalSch,Resolution,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,9/21/21,9/21/21,6/15/22,Enacted, ,https://perma.cc/EX6R-SALN
CO-7,CO,University of Colorado,"1800 Grant Street, Suite 800; Denver, CO 80203",State,Legislation,Not Specified,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,11/4/21,,6/15/22,Rejected,,https://perma.cc/K9FA-MJMG
CO-8,CO,Douglas County School Board,"620 Wilcox Street, Castle Rock, CO 80104",LocalSch,Resolution,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,1/25/22,1/25/22,6/15/22,Enacted,https://perma.cc/NBA4-YF8M,https://douglaspublic.ic-board.com/attachments/7f7f6822-1e2e-4128-aa54-ae7db89d1c48.pdf
CO-9,CO,Colorado Springs School District 11,"1115 North El Paso Street Colorado Springs, CO 80903-2599",LocalSch,Policy,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,,,4/18/22,4/18/22,6/17/22,Enacted,https://perma.cc/WAH6-CGU2,0
CT-1,CT,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity & sex,File No. 524 (Amendment to Senate Bill No. 1073),,3/18/21,,6/15/22,Rejected,https://www.cga.ct.gov/asp/cgabillstatus/cgabillstatus.asp?selBillType=Bill&bill_num=SB01073&which_year=2021,https://ctsenaterepublicans.com/wp-content/uploads/2021/06/2021LCO10430-R00-AMD.pdf
FL-1,FL,Board of Education,,State,Regulation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,Rule: 6A-1.094124,,5/5/21,7/26/21,6/15/22,Enacted,https://www.flrules.org/gateway/RuleNo.asp?id=6A-1.094124,https://www.flrules.org/gateway/RuleNo.asp?id=6A-1.094124
FL-2,FL,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity & sex,Senate Bill 366 e1 Amendment 569361,,3/2/21,6/24/21,6/15/22,Enacted,https://www.flsenate.gov/Session/Bill/2021/366/?Tab=BillHistory,https://www.flsenate.gov/Session/Bill/2021/366/Amendment/569361/PDF
FL-3,FL,Palm Beach County School Board,"3300 Forest Hill Blvd., C-124. West Palm Beach, Florida 33406",LocalSch,Policy Change,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,5/1/21,5/26/21,6/15/22,Enacted,http://go.boarddocs.com/fl/palmbeach/Board.nsf/goto?open&id=C39HT6568BA6,http://go.boarddocs.com/fl/palmbeach/Board.nsf/goto?open&id=C39HT6568BA6
FL-5,FL,Governor,,State,Exec directive,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,,,3/17/21,7/13/21,6/15/22,Enacted,https://perma.cc/CC8Y-E6PL,https://perma.cc/CC8Y-E6PL
FL-6,FL,Hillsboro County School Board,"901 East Kennedy Boulevard, Tampa, FL 33602",LocalSch,Policy Change,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,8/12/21,,6/15/22,Rejected,,https://go.boarddocs.com/fl/sdhc/Board.nsf/files/C5SRDF6D6844/$file/2240%20Controversial%20Issues%20(2).pdf
FL-7,FL,Legislature,,State,Legislation,Not Specified,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,House Bill 233,,1/13/21,6/22/21,6/15/22,Enacted,https://www.flsenate.gov/Session/Bill/2021/233,https://www.flsenate.gov/Session/Bill/2021/233/BillText/er/PDF
FL-8,FL,Legislature,,State,Legislation,Not Specified,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity & sex,House Bill 57,,8/30/21,,6/15/22,Expired or Withdrawn,https://www.flsenate.gov/Session/Bill/2022/57,https://www.flsenate.gov/Session/Bill/2022/57/BillText/Filed/PDF
FL-9,FL,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Race or ethnicity, sex & more",Senate Bill 242,,9/16/21,,6/15/22,Expired or Withdrawn,https://www.flsenate.gov/Session/Bill/2022/242/?Tab=BillHistory,https://www.flsenate.gov/Session/Bill/2022/242/BillText/Filed/PDF
FL-10,FL,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",House Bill 7,,1/11/22,4/22/22,6/15/22,Enacted,https://www.flsenate.gov/Session/Bill/2022/7,https://www.flsenate.gov/Session/Bill/2022/7/BillText/er/PDF
FL-11,FL,Legislature,,State,Legislation,Not Specified,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",Senate Bill 148,,1/11/22,,6/15/22,Expired or Withdrawn,https://www.flsenate.gov/Session/Bill/2022/148,https://www.flsenate.gov/Session/Bill/2022/148/BillText/Filed/PDF
FL-12,FL,Polk County Public Schools,"1915 S Floral Ave, Bartow, FL 33830",LocalSch,Policy,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity & sex,,,1/26/22,2/9/22,6/15/22,Enacted,https://perma.cc/Q8V6-UZCB,https://perma.cc/Q8V6-UZCB
FL-13,FL,Osceola County School District ,"817 Bill Beck Blvd., Kissimmee, FL 34744",LocalSch,Statement,CRT Not Taught,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,1/24/22,1/24/22,6/15/22,Enacted,https://perma.cc/MEC2-QFQS,https://perma.cc/MEC2-QFQS
FL-14,FL,Osceola County School District ,"817 Bill Beck Blvd., Kissimmee, FL 34744",LocalSch,Resolution,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,2/1/22,,6/15/22,Expired or Withdrawn,,https://go.boarddocs.com/fl/osceola/Board.nsf/files/CAZMNA5A86EF/$file/Resoultion%20No.%20re%20CRT%20v.%202.pdf
FL-15,FL,Brevard Public Schools,"2700 Judge Fran Jamieson Way Viera, FL 32940",LocalSch,Statement,CRT Not Taught,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,1/18/22,1/18/22,6/15/22,Enacted,,https://perma.cc/6Y7Z-LZ3H
FL-16,FL,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not specified,Senate Bill 1300,,12/17/21,,6/15/22,Expired or Withdrawn,https://www.flsenate.gov/Session/Bill/2022/1300,https://www.flsenate.gov/Session/Bill/2022/1300/BillText/c1/PDF
FL-17,FL,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Not specified,Senate Bill 1557,,1/11/22,3/28/22,6/13/22,Enacted,https://www.flsenate.gov/Session/Bill/2022/1557,https://www.flsenate.gov/Session/Bill/2022/1557/BillText/er/PDF
FL-18,FL,Indian River County School District,"6500 57th Street Vero Beach, FL 32967",LocalSch,Policy,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,2/28/22,3/14/22,6/13/22,Enacted,,https://perma.cc/HMP4-SX8S
FL-19,FL,Booker High School,"3201 N Orange Ave, Sarasota, FL 34234",LocalSch,Policy,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not specified,Policy 2.51,,4/17/22,4/17/22,6/13/22,Enacted,,https://www.sarasotacountyschools.net/site/handlers/filedownload.ashx?moduleinstanceid=3268&dataid=41394&FileName=2.51%20--%20Political%20Activity%20on%20School%20Board%20Grounds.pdf
FL-20,FL,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Not specified,House Bill 1055,,12/28/21,,6/13/22,Expired or Withdrawn,https://www.flsenate.gov/Session/Bill/2022/1055,https://www.flsenate.gov/Session/Bill/2022/1055/BillText/Filed/PDF
FL-21,FL,Florida Department of Education,,State,Policy,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,4/15/22,4/15/22,6/13/22,Enacted,,https://perma.cc/6L6Y-4MMG
FL-22,FL,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not specified,House Bill 1467,,1/10/22,3/25/22,6/15/22,Enacted,https://www.flsenate.gov/Session/Bill/2022/1467,https://www.myfloridahouse.gov/Sections/Documents/loaddoc.aspx?FileName=_h1467er.docx&DocumentType=Bill&BillNumber=1467&Session=2022
FL-23,FL,Duval County Public Schools ,"1701 Prudential Drive Jacksonville, FL 32207",LocalSch,Resolution,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not specified,,,5/3/22,,6/15/22,Rejected,https://perma.cc/KCB7-U9G3,https://perma.cc/WSJ7-5JWB
FL-24,FL,Walton County School District,"145 Park Street, DeFuniak Springs, FL 32435",LocalSch,Policy,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,4/22/22,4/22/22,6/13/22,Enacted,,https://perma.cc/7HL5-L38A
FL-25,FL,Florida Department of Education,,State,Policy,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,6/8/22,6/8/22,6/17/22,Enacted,,https://perma.cc/JG24-FK8G
FL-26,FL,Legislature,,State,Legislation,Not Specified,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,6/1/22,,7/1/22,Pending,,https://map.crtforward.law.ucla.edu/wp-content/uploads/2022/06/FL_26_Draft-Bill_Tenure-and-CRT.pdf
FL-28,FL,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not specified,House Bill 241,S 582,1/13/21,7/6/21,7/1/22,Enacted,https://www.flsenate.gov/Session/Bill/2021/241,https://www.flsenate.gov/Session/Bill/2021/582/BillText/c2/PDF
GA-3,GA,Governor,,State,Statement,Denounces CRT,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,5/20/21,5/20/21,6/15/22,Enacted,https://twitter.com/govkemp/status/1395462150634754051?lang=en,https://perma.cc/MJZ8-6EPF
GA-4,GA,Cherokee County School District,"1205 Bluffs Parkway Canton, GA",LocalSch,Resolution,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,5/20/21,5/24/21,6/15/22,Enacted,https://perma.cc/D6UT-MFZ5,https://perma.cc/A5E8-GGUG
GA-5,GA,Georgia Board of Education,,State,Resolution,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity & sex,,,6/3/21,6/3/21,6/15/22,Enacted,https://perma.cc/GR62-U6LZ,https://perma.cc/SRL6-TFDW
GA-6,GA,Attorney General Christopher Carr,,State,Statement,Denounces CRT,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,5/19/21,5/19/21,6/15/22,Enacted, ,https://perma.cc/QM8T-9EKQ
GA-7,GA,Cobb County School District,"514 Glover Street, Marietta, Ga. 30060",LocalSch,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,6/10/21,6/10/21,6/15/22,Enacted,https://perma.cc/PS42-6DUU,https://perma.cc/PS42-6DUU
GA-8,GA,Griffin Spalding Board of Education,"216 S 6th Street Griffin, GA 30224",LocalSch,Statement,CRT Not Taught,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,6/15/21,6/15/21,6/15/22,Enacted, ,"https://www.spalding.k12.ga.us/announcements/#:~:text=School%20Superintendent%20Simmons%20Releases%20Statement%20Regarding%20No%20Critical%20Race%20Theory&text=In%20the%20Griffin%2DSpalding%20County,the%20Georgia%20Standards%20of%20Excellence"
GA-9,GA,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"Race or ethnicity, sex & more",House Bill 888,,1/12/22,,7/1/22,Pending,https://www.legis.ga.gov/legislation/61099,https://www.legis.ga.gov/api/legislation/document/20212022/203312
GA-10,GA,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",Senate Bill 375,,1/26/22,,7/1/22,Pending,https://www.legis.ga.gov/legislation/61344,https://www.legis.ga.gov/api/legislation/document/20212022/203936
GA-11,GA,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Race or ethnicity, sex & more",Senate Bill 377,,1/26/22,,7/1/22,Pending,https://www.legis.ga.gov/legislation/61345,https://www.legis.ga.gov/api/legislation/document/20212022/209123
GA-12,GA,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity only,House Bill 1084,,1/27/22,4/28/22,6/15/22,Enacted,https://www.legis.ga.gov/legislation/61477,https://www.legis.ga.gov/api/legislation/document/20212022/208514
GA-13,GA,Legislature,,State,Legislation,Not Specified,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"Race or ethnicity, sex & more",Senate Bill 613,,3/8/22,,7/1/22,Pending,https://www.legis.ga.gov/legislation/62663,https://www.legis.ga.gov/api/legislation/document/20212022/208583
GA-14,GA,Forsyth County Schools,"1120 Dahlonega Highway Cumming, GA 30040",LocalSch,Statement,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,10/15/21,10/15/21,6/15/22,Enacted, ,"https://www.forsythnews.com/news/education/local-parents-state-leaders-announce-ongoing-efforts-against-critical-race-theory-schools-amid-national-debate/#:~:text=In%20an%20emailed%20statement%20to,by%20all%20state%20school%20districts."
GA-15,GA,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,House Bill 1178,,2/2/22,4/28/22,6/15/22,Enacted,https://www.legis.ga.gov/legislation/61677,https://www.legis.ga.gov/api/legislation/document/20212022/204930
GA-16,GA,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity only,House Resolution 1239,,4/1/22,,7/1/22,Pending,https://www.legis.ga.gov/legislation/63321,https://www.legis.ga.gov/legislation/63321
GA-17,GA,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,Senate Bill 226,,2/22/22,4/28/22,6/15/22,Enacted,https://www.legis.ga.gov/legislation/59932,https://www.legis.ga.gov/legislation/59932
GA-18,GA,Cabarrus County Board of Education,"4401 Old Airport Road. Concord, NC 28025",LocalSch,Policy,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity & sex,,,7/12/21,7/12/21,6/15/22,Enacted,,https://perma.cc/A8TA-X6Z7
GA-19,GA,Cobb County School District,"514 Glover Street, Marietta, Ga. 30060",LocalSch,Resolution,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity only,,,6/9/22,6/9/22,7/1/22,Enacted,https://portal.cobbk12.org/boardmeetingagenda/main/Archive.aspx,https://perma.cc/5A2N-QSS3
GA-20,GA,Forsyth County Schools,"1120 Dahlonega Highway Cumming, GA 30040",LocalSch,Policy,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity only,,,6/21/22,,7/8/22,Pending,https://perma.cc/EL5B-AJ9H,https://map.crtforward.law.ucla.edu/wp-content/uploads/2022/07/GA_20_-Forsyth-County-Schools_Board-Policy-IKBB-Divisive-Concepts-Complaint-Resolution-Process-Draft-06212022.docx
HI-1,HI,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",House Bill 2295,,1/25/22,,7/1/22,Pending,https://www.capitol.hawaii.gov/measure_indiv.aspx?billtype=HB&billnumber=2295&year=2022,https://www.capitol.hawaii.gov/session2022/bills/HB2295_.HTM
IA-1,IA,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity & sex,House File 802,House Bill 258,3/8/21,6/8/21,6/15/22,Enacted,https://www.legis.iowa.gov/legislation/BillBook?ga=89&ba=HF%20802,https://www.legis.iowa.gov/legislation/BillBook?ga=89&ba=HF%20802
IA-2,IA,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity only,House File 222,,1/27/21,,6/15/22,Expired or Withdrawn,https://www.legis.iowa.gov/legislation/BillBook?ba=HF222&ga=89,https://www.legis.iowa.gov/legislation/BillBook?ba=HF222&ga=89
IA-3,IA,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity & sex,Senate File 478,House Study Bill 258; Senate Study Bill 1205,2/25/21,,6/15/22,Expired or Withdrawn,https://www.legis.iowa.gov/legislation/billTracking/billHistory?billName=SF%20478&ga=89,https://www.legis.iowa.gov/legislation/BillBook?ba=SF%20478&ga=89
IA-4,IA,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,House File 420,,2/8/21,,6/15/22,Expired or Withdrawn,https://www.legis.iowa.gov/legislation/billTracking/billHistory?billName=HF%20420&ga=89,https://www.legis.iowa.gov/docs/publications/LGI/89/HF420.pdf
IA-6,IA,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Not Specified,House File 2499,House Study Bill 706,2/21/22,,6/15/22,Expired or Withdrawn,https://www.legis.iowa.gov/legislation/BillBook?ga=89&ba=HF2499,https://www.legis.iowa.gov/docs/publications/LGI/89/HF2499.pdf
